original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
PERMIAN BASIN RTY TR,permian basin rty tr,4.25,1.75,0,1,0,0.3529411764705882,3,0.25,0,p065,16.006702369547682,17
PEPSI COLA CO,pepsi cola,4.5,2.0,0,1,0,0.4444444444444444,2,0.0,1,p012,5.228069628961326,9
PEPSICO INC,pepsico,7.0,3.0,0,1,0,0.4285714285714285,2,0.0,1,p012,11.841629037522466,7
PERFECT FIT INC,perfect fit,5.0,1.5,0,1,0,0.3,2,0.0,1,p061,4.103242578250109,10
Tutor Perini Corp,tutor perini,5.5,2.5,0,1,0,0.4545454545454545,2,0.5,1,p060,6.225363974649506,11
TEJAS POWER CORP,tejas power,5.0,2.0,0,1,0,0.4,2,0.5,1,t020,10.45510429519624,10
SUNCOM WIRELESS HOLDINGS INC,suncom wireless,7.0,2.0,0,1,0,0.3571428571428571,3,0.5,1,w060,10.71578988068965,14
Pettibone Corp,pettibone,9.0,3.0,0,1,0,0.4444444444444444,2,0.0,1,p030,13.196489572369098,9
PDC Energy Inc,pdc energy,4.5,2.0,0,1,0,0.3333333333333333,2,0.5,1,e506,12.834757424728542,9
PETROLITE CORP,petrolite,9.0,3.0,0,1,0,0.4444444444444444,2,1.0,1,p036,7.412476679237182,9
PETROMINERALS CORP,petrominerals,13.0,5.0,0,1,0,0.3846153846153846,2,1.0,1,p036,21.32838560570695,13
Pezgold Resource Corp,pezgold resource,7.5,2.0,0,1,0,0.4,3,0.5,1,r020,23.33064998635607,15
PFIZER CHAS & CO INC,pfizer chas,5.0,1.5,0,1,0,0.3,1,0.0,1,p102,10.500744047087158,10
PFIZER INC,pfizer,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,p102,10.085264157002523,6
Exelon Corp,exelon,6.0,3.0,1,0,0,0.5,2,1.0,1,e204,7.812821181113187,6
Conocophillips,conocophillips,14.0,5.0,1,0,0,0.3571428571428571,3,1.0,1,c050,21.388482521697014,14
PHARMACIA AB,pharmacia ab,5.5,2.5,0,1,0,0.4545454545454545,4,0.5,1,p065,7.539428343728747,11
ESSEX WIRE CORP,essex wire,4.5,2.0,1,0,0,0.4444444444444444,3,0.0,1,e202,5.335887458304942,9
ESSEX INTERNATIONAL INC,essex international,9.0,3.5,1,0,0,0.4444444444444444,3,0.0,1,i530,15.703597128415758,18
EXCEL INDUSTRIES INC,excel industries,7.5,2.5,1,0,0,0.4,3,0.0,1,i530,16.161351382232894,15
PLDT Inc,pldt,4.0,1.0,0,1,0,0.0,1,1.0,1,p430,9.677826216121057,4
Essential Utilities Inc,essential utilities,9.0,3.5,1,0,0,0.5,4,0.0,1,e205,24.15670029907287,18
PHILIP MORRIS INC,philip morris,6.0,2.0,0,1,0,0.3333333333333333,3,0.0,1,p040,5.781811670963688,12
PHILIP MORRIS COS INC,philip morris cos,5.0,1.6666666666666667,0,1,0,0.3333333333333333,3,0.0,0,p040,3.485342530532855,15
ALTRIA GROUP INC,altria,6.0,2.0,1,0,0,0.5,2,1.0,1,a436,3.1747036072360206,6
PHILIPPINE LONG DISTANCE TEL,philippine long distance tel,6.25,1.75,0,1,0,0.36,4,0.0,0,p040,12.80350205066946,25
PHILIPPINE LONG DISTANCE TELE CO,philippine long distance tele,6.5,2.0,0,1,0,0.3846153846153846,4,0.0,0,p040,13.058323380006776,26
Koninklijke Philips NV,koninklijke philips,9.0,3.0,0,1,0,0.3333333333333333,4,0.5,1,k050,29.98924407647526,18
COPLEY PROPERTY INC,copley property,7.0,2.5,1,0,0,0.4285714285714285,3,0.0,1,p601,8.384412896390776,14
PVH Corp,pvh,3.0,1.0,0,1,0,0.0,1,1.0,1,p100,8.294049640102028,3
Profit Systems Inc,profit systems,6.5,2.0,0,1,0,0.3076923076923077,3,0.0,1,s023,16.782332713328767,13
PHILLIPS VAN HEUSEN CORP,phillips van heusen,5.666666666666667,1.6666666666666667,0,1,0,0.3529411764705882,2,0.0,0,p040,14.32604835628291,17
Pioneer Group Inc,pioneer,7.0,3.0,0,1,0,0.5714285714285714,2,0.0,1,p050,7.55673675974367,7
PHOENIX AMERICAN INC,phoenix american,7.5,3.0,0,1,0,0.4666666666666667,2,0.0,1,a506,16.48472990328823,15
AMERICAN MEDICAL SERVICES INC,american medical services,7.666666666666667,3.3333333333333335,1,0,0,0.4347826086956521,4,0.0,0,a506,20.19972024025219,23
AMSERV HEALTHCARE INC,amserv healthcare,8.0,2.0,1,0,0,0.375,3,0.5,1,h043,32.79290104658669,16
PHONE MATE INC,phone mate,4.5,1.0,0,1,0,0.4444444444444444,2,0.0,1,p050,-4.231016393099902,9
PHOTO CONTROL CORP,photo control,6.0,2.0,0,1,0,0.3333333333333333,4,0.0,1,c053,7.261868511686906,12
SENECA FOODS CORP NEW,seneca foods new,4.666666666666667,1.6666666666666667,0,1,0,0.4285714285714285,3,0.0,0,s050,9.215540658629564,14
Agilysys Inc,agilysys,8.0,4.0,1,0,0,0.5,2,1.0,1,a204,15.185272590371031,8
PIPER JAFFRAY INC,piper jaffray,6.0,2.0,0,1,0,0.4166666666666667,2,0.5,1,j016,11.719168097267724,12
PIPER SANDLER COMPANIES,piper sandler companies,7.0,2.3333333333333335,0,1,0,0.3809523809523809,3,0.0,0,c051,18.037417164039148,21
PITNEY BOWES INC,pitney bowes,5.5,1.5,0,1,0,0.4545454545454545,2,0.0,1,p035,10.383177413203567,11
Power REIT,power reit,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,p060,1.9180675082388192,9
PITTSBURGH & WEST VIRGINIA RR,pittsburgh west virginia rr,6.0,1.75,0,1,0,0.2916666666666667,4,0.0,0,p032,43.69890708526333,24
PITTSBURGH BREWING CO,pittsburgh brewing,8.5,2.0,0,1,0,0.2352941176470588,2,0.0,1,p032,26.15444392077564,17
PEOPLES DRUG STORES INC,peoples drug stores,5.666666666666667,1.3333333333333333,0,1,0,0.3529411764705882,3,0.0,0,p014,13.954439879086609,17
Kinross Gold Corp,kinross gold,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,k056,9.642202619022154,11
POLYCOMPUTERS INC,polycomputers,13.0,5.0,0,1,0,0.3846153846153846,2,1.0,1,p040,21.517197025513077,13
POLYMEDICA INDUSTRIES INC,polymedica industries,10.0,4.0,0,1,0,0.45,3,0.5,1,p040,29.450188073283385,20
PLANET POLYMER TECHNOLOGIES INC,planet polymer technologies,8.333333333333334,3.0,0,1,0,0.4,4,0.0,0,t020,30.834306695305393,25
PLASMINE CORP,plasmine,8.0,2.0,0,1,0,0.375,1,1.0,1,p402,6.611425182301551,8
PLASMA THERM CORP,plasma therm,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,p402,3.1673503772121183,11
PLAZA REALTY INVS,plaza realty invs,5.0,2.0,0,1,0,0.4,3,0.3333333333333333,0,r043,13.136122904302484,15
PLENUM PUBLISHING CORP,plenum publishing,8.0,2.5,0,1,0,0.3125,2,0.0,1,p014,14.930470507698171,16
Professional Diversity Network Inc,professional diversity network,9.333333333333334,3.3333333333333335,0,1,0,0.3928571428571428,3,0.0,0,p601,25.787174020345144,28
PROFESSIONAL DIVERSITY NETWK INC,professional diversity netwk,8.666666666666666,3.0,0,1,0,0.3846153846153846,3,0.3333333333333333,0,p601,26.674341069412172,26
POLYCAST TECHNOLOGY CORP NEW,polycast technology new,7.0,2.6666666666666665,0,1,0,0.3809523809523809,3,0.3333333333333333,0,t020,21.558701475696072,21
Polydex Pharmaceuticals Ltd,polydex pharmaceuticals,11.0,4.0,0,1,0,0.4090909090909091,3,0.5,1,p065,38.79599776655829,22
POREX TECHNOLOGIES CORP,porex technologies,8.5,3.0,0,1,0,0.4117647058823529,3,0.5,1,t020,26.21343941564719,17
POSI SEAL INTL INC,posi seal intl,4.0,1.3333333333333333,0,1,0,0.4166666666666667,2,0.0,0,p020,1.4101986080074396,12
POSSIS CORP,possis,6.0,2.0,0,1,0,0.3333333333333333,3,1.0,1,p020,2.102726554737573,6
POSSIS MEDICAL INC,possis medical,6.5,2.5,0,1,0,0.3846153846153846,3,0.5,1,m030,5.104680729978065,13
PotlatchDeltic Corp,potlatchdeltic,14.0,4.0,0,1,0,0.2857142857142857,3,1.0,1,p034,26.93480978231823,14
POWELL INDUSTRIES INC,powell industries,8.0,2.5,0,1,0,0.375,2,0.0,1,i530,19.471967281432132,16
POTLATCH CORP,potlatch,8.0,2.0,0,1,0,0.25,2,0.0,1,p034,11.342113675046711,8
POTLATCH CORP NEW,potlatch new,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,p034,11.270944669668683,11
Prairie Oil Royalties Co Ltd,prairie oil royalties,6.333333333333333,2.0,0,1,0,0.5789473684210527,4,0.0,0,r043,25.499767916576623,19
Prairie States Exploration Inc,prairie states exploration,8.0,2.3333333333333335,0,1,0,0.4583333333333333,3,0.0,0,e214,19.481608641863517,24
Precision Castparts Corp.,precision castparts,9.0,2.5,0,1,0,0.3333333333333333,3,0.5,1,p602,20.702847557181485,18
PRECO INC,preco,5.0,2.0,0,1,0,0.4,1,1.0,1,p602,1.1889396785497848,5
PRESSURE PIPING COMPONENTS INC,pressure piping components,8.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.0,0,c051,23.44642609955373,24
PRESTON TRUCKING INC,preston trucking,7.5,2.0,0,1,0,0.2666666666666666,2,0.0,1,t602,6.270146804363282,15
PRESTON CORP,preston,7.0,2.0,0,1,0,0.2857142857142857,1,0.0,1,p602,1.9174158702648505,7
PREWAY INC,preway,6.0,2.0,0,1,0,0.5,1,1.0,1,p600,1.2910047748873323,6
PRINTRONIX INC,printronix,10.0,3.0,0,1,0,0.3,2,1.0,1,p605,14.418348772430289,10
PROCTER & GAMBLE CO,procter gamble,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,p602,3.634536514073109,13
PRODIGY SYSTEMS INC,prodigy systems,7.0,2.5,0,1,0,0.3571428571428571,3,0.0,1,p603,18.21865723830873,14
PRODUCT DESIGN & ENGR INC,product design engr,5.666666666666667,1.6666666666666667,0,1,0,0.2941176470588235,2,0.0,0,p603,18.250427046132952,17
PROMOVISION VIDEO DISPLAYS CP,promovision video displays cp,6.5,2.5,0,1,0,0.4230769230769231,4,0.25,0,p605,31.291240647979556,26
PROPERTY INVESTMENTS CO,property investments,9.5,3.0,0,1,0,0.3157894736842105,3,0.0,1,i510,23.59880857348723,19
Archstone Inc,archstone,9.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,a620,11.903084526264816,9
ARCHSTONE SMITH TRUST,archstone smith trust,6.333333333333333,1.3333333333333333,1,0,0,0.2631578947368421,4,0.3333333333333333,0,a620,16.75220643533466,19
Reserve Oil & Gas Co,reserve oil gas,4.333333333333333,1.3333333333333333,0,1,0,0.4615384615384615,3,0.0,0,r020,5.159695586140133,13
Providence Energy Corp,providence energy,8.0,3.0,0,1,0,0.4375,4,0.0,1,p601,14.74430384477083,16
PROVIDENCE GAS CO,providence gas,6.5,2.0,0,1,0,0.3846153846153846,2,0.0,1,p601,8.558905657289376,13
PUBCO CORP,pubco,5.0,2.0,0,1,0,0.4,1,1.0,1,p012,4.5522556483560415,5
PUBCO CORP NEW,pubco new,4.0,1.5,0,1,0,0.375,1,0.5,1,p012,4.4810866429780125,8
Rex-Noreco Inc,rexnoreco,9.0,4.0,0,1,0,0.4444444444444444,2,1.0,1,r025,20.33325440157245,9
TXNM Energy Inc,txnm energy,5.0,2.0,0,1,0,0.3,2,0.5,1,e506,20.575033552519375,10
Pulaski Furniture Corp,pulaski furniture,8.0,3.0,0,1,0,0.4375,3,0.0,1,f065,17.572487164854373,16
Public Service Enterprise Group Inc,public service enterprise,7.666666666666667,2.3333333333333335,0,1,0,0.391304347826087,5,0.0,0,e530,22.69828810683815,23
Reflectone Inc,reflectone,10.0,3.0,0,1,0,0.4,3,1.0,1,r014,10.904215426903797,10
PUBLIC SERVICE ELECTRIC & GAS CO,public service electric gas,6.0,2.0,0,1,0,0.375,4,0.0,0,e402,15.030514470991974,24
PUBLIC SERVICE ENTERPRISE GP INC,public service enterprise gp,6.25,2.0,0,1,0,0.36,5,0.0,0,e530,33.269605031949936,25
PULLMAN INC,pullman,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,p045,6.207825890718408,7
PULTE HOME CORP,pulte home,4.5,1.5,0,1,0,0.4444444444444444,2,0.5,1,p043,-1.3900231936835157,9
PULTE CORP,pulte,5.0,2.0,0,1,0,0.4,1,1.0,1,p043,-0.3155099682774875,5
PULTE HOMES INC,pulte homes,5.0,1.5,0,1,0,0.4,2,0.5,1,p043,1.861914729200543,10
PENSION INSURANCE GROUP AMER INC,pension insurance amer,6.666666666666667,2.3333333333333335,0,1,0,0.45,4,0.0,0,i520,9.483553761133374,20
PURCELL INC,purcell,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,p062,7.714511121341455,7
PURE CYCLE CORP,pure cycle,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,c024,-1.3555252138397833,9
AGRIBRANDS INTERNATIONAL INC,agribrands international,11.5,4.0,1,0,0,0.391304347826087,4,0.5,1,i530,27.26734753336581,23
PURITAN BENNETT CORP,puritan bennett,7.0,2.5,0,1,0,0.3571428571428571,3,0.0,1,p060,14.245318315908936,14
ARGAN INC,argan,5.0,2.0,1,0,0,0.4,2,0.0,1,a620,1.2205649204463889,5
Quaker Houghton,quaker houghton,7.0,2.0,0,1,0,0.4285714285714285,2,0.0,1,h020,10.26785139784326,14
QUAKER CHEMICAL CORP,quaker chemical,7.0,2.5,0,1,0,0.4285714285714285,2,0.0,1,c050,4.301823493166976,14
QUESTRONICS INC,questronics,11.0,3.0,0,1,0,0.3636363636363636,2,1.0,1,q023,12.732493565569396,11
QUALITY CARE INC,quality care,5.5,2.0,0,1,0,0.5454545454545454,2,0.0,1,q040,0.3118778035278953,11
NEXAGEN INC,nexagen,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,n020,6.8137694583681,7
NEXGEN INC,nexgen,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,n020,10.04889599703727,6
NEXTGEN HEALTHCARE INC,nextgen healthcare,8.5,2.0,0,1,0,0.3529411764705882,4,0.5,1,h043,29.91019074494867,17
Western Beef Inc,western beef,5.5,1.5,0,0,1,0.3636363636363636,4,0.0,1,w023,11.328585140348313,11
Amtech Systems Inc,amtech systems,6.5,2.0,1,0,0,0.3076923076923077,3,0.5,1,s023,23.385122191208342,13
QED EXPLORATION INC,qed exploration,7.0,2.5,0,1,0,0.4285714285714285,2,0.0,1,e214,9.560026368591782,14
QUANTUM CORP,quantum,7.0,2.0,0,1,0,0.4285714285714285,2,0.0,1,q053,5.796027983468047,7
ADVANCED NEUROMODULATION SYS INC,advanced neuromodulation sys,8.666666666666666,3.0,1,0,0,0.4615384615384615,3,0.6666666666666666,0,n060,26.22925094874436,26
QUIXOTE CORP,quixote,7.0,3.0,0,1,0,0.5714285714285714,1,0.0,1,q020,8.296850767453819,7
Raymond James Financial Inc.,raymond james financial,7.0,2.0,0,1,0,0.4285714285714285,4,0.0,0,f050,23.364818339852366,21
RPM International Inc,rpm international,8.0,4.0,0,1,0,0.375,3,0.0,1,i530,29.890648571205674,16
ROBINSON NUGENT INC,robinson nugent,7.0,2.5,0,1,0,0.3571428571428571,4,0.0,1,r010,14.62102560016719,14
Major Group Inc,major,5.0,2.0,0,1,0,0.4,1,0.0,1,m020,3.8014912622100896,5
RADYNE CORP,radyne,6.0,2.0,0,1,0,0.5,1,1.0,1,r030,4.714465878921061,6
RADYNE COMSTREAM INC,radyne comstream,7.5,2.0,0,1,0,0.4,2,1.0,1,c052,18.356616842195407,15
United States Lime & Minerals Inc,united states lime minerals,6.0,2.0,0,1,0,0.4166666666666667,4,0.0,0,m050,13.942400423574,24
Raven Industries Inc,raven industries,7.5,2.5,0,1,0,0.4,2,0.0,1,i530,17.210688840309615,15
RANGER OIL CDA LTD,ranger oil cda,4.0,1.3333333333333333,0,1,0,0.4166666666666667,2,0.0,0,r052,9.522760014380236,12
RANGER OIL LTD,ranger oil,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,r052,4.210000032521194,9
Rohm and Haas Co,rohm and haas,3.6666666666666665,1.0,0,1,0,0.3636363636363636,3,0.3333333333333333,0,r050,6.523610742059242,11
RAYMOND CORP,raymond,7.0,2.0,0,1,0,0.4285714285714285,1,0.0,1,r050,9.418577268597222,7
RAYTHEON CO,raytheon,8.0,3.0,0,1,0,0.5,1,0.0,1,r030,11.828368910205656,8
Readicare Inc,readicare,9.0,3.0,0,1,0,0.5555555555555556,2,1.0,1,r030,8.727466298722392,9
David White Inc,david white,5.0,1.5,1,0,0,0.4,2,0.0,1,d010,3.520785429151549,10
REALTY INDUSTRIES INC,realty industries,8.0,3.0,0,1,0,0.4375,2,0.0,1,i530,18.53579117361776,16
InnSuites Hospitality Trust,innsuites hospitality trust,8.333333333333334,3.0,0,1,0,0.4,5,0.3333333333333333,0,h021,29.96648029394133,25
REDKEN LABS INC,redken labs,5.0,1.5,0,1,0,0.3,2,0.5,1,r032,12.673825467438435,10
REDMAN INDUSTRIES INC NEW,redman industries new,6.333333333333333,2.0,0,1,0,0.3684210526315789,3,0.0,0,i530,18.94664689986221,19
Reebok International Ltd.,reebok international,9.5,3.5,0,1,0,0.4736842105263157,3,0.0,1,i530,19.031239070916666,19
REEVES COMMUNICATIONS CORP,reeves communications,10.0,3.0,0,1,0,0.45,3,0.0,1,c050,23.768506433569023,20
Refac Optical Group,refac optical,6.0,2.5,0,1,0,0.4166666666666667,2,0.5,1,o130,5.099889510168292,12
REFAC,refac,5.0,2.0,0,1,0,0.4,1,1.0,1,r010,2.600008400595695,5
REFAC NEW,refac new,4.0,1.5,0,1,0,0.375,2,0.5,1,r010,2.528839395217666,8
Ross Industries,ross industries,7.0,2.0,0,1,0,0.3571428571428571,4,0.0,1,i530,13.266154430321732,14
Regal Rexnord Corp,regal rexnord,6.0,2.0,0,1,0,0.3333333333333333,3,0.5,1,r025,12.579649789005824,12
REGAL PETROLEUM LTD,regal petroleum,7.0,3.0,0,1,0,0.4285714285714285,3,0.0,1,p036,9.454611597134074,14
REGENCY ELECTRS INC,regency electrs,7.0,2.5,0,1,0,0.3571428571428571,4,0.5,1,r020,18.89206863794454,14
RELM COMMUNICATIONS INC,relm communications,9.0,3.0,0,1,0,0.3888888888888889,3,0.5,1,c050,19.659234569252455,18
Regis Corp,regis,5.0,2.0,0,1,0,0.4,1,0.0,1,r020,0.8111570425278216,5
REGIS CORP MINN,regis minn,4.5,1.5,0,1,0,0.3333333333333333,2,0.0,1,r020,3.293792664380442,9
REID PROVIDENT LABS INC,reid provident labs,5.666666666666667,1.6666666666666667,0,1,0,0.3529411764705882,2,0.0,0,p601,10.218284663568516,17
REID ROWELL INC,reid rowell,5.0,1.5,0,1,0,0.4,2,0.0,1,r040,3.886559799077544,10
REPUBLIC AUTOMOTIVE PARTS INC,republic automotive parts,7.666666666666667,2.6666666666666665,0,1,0,0.4347826086956521,3,0.0,0,a030,20.771208828636468,23
AutoNation Inc,autonation,10.0,4.0,1,0,0,0.6,2,1.0,1,a030,6.760663149713041,10
AMOCO CORP,amoco,5.0,3.0,1,0,0,0.6,2,0.0,1,a502,5.465269278247968,5
AUTONATION INC DEL,autonation del,6.5,2.5,1,0,0,0.5384615384615384,2,0.5,1,a030,3.9894442898116753,13
Royal Apex Silver Inc,royal apex silver,5.0,2.0,0,1,0,0.4666666666666667,2,0.0,0,s041,9.850247079194569,15
RESOURCE EXPL INC,resource expl,6.0,1.5,0,1,0,0.4166666666666667,3,0.5,1,r020,14.985104453350829,12
RESOURCE AMERICA INC,resource america,7.5,3.0,0,1,0,0.5333333333333333,3,0.0,1,r020,16.575607167706394,15
REX NORECO INC,rex noreco,4.5,2.0,0,1,0,0.4444444444444444,2,0.5,1,n060,5.869866032495766,9
REVERE COPPER & BRASS INC,revere copper brass,5.666666666666667,1.6666666666666667,0,1,0,0.3529411764705882,4,0.0,0,r010,1.4274709083968269,17
REXCO INDUSTRIES INC,rexco industries,7.5,2.5,0,1,0,0.4,2,0.5,1,i530,20.421704637567014,15
REXCOM SYSTEMS CORP,rexcom systems,6.5,2.0,0,1,0,0.3076923076923077,3,0.5,1,s023,17.604011710062487,13
REXHAM CORP,rexham,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,r020,6.726745588019415,6
Reynolds and Reynolds Co,reynolds and reynolds,6.333333333333333,1.6666666666666667,0,1,0,0.3684210526315789,3,0.0,0,r050,23.601783320793658,19
REYNOLDS & REYNOLDS CO,reynolds reynolds,8.0,2.0,0,1,0,0.375,2,0.0,1,r050,27.117177817990655,16
RIBI IMMUNOCHEM RESH INC,ribi immunochem resh,6.0,2.3333333333333335,0,1,0,0.3888888888888889,3,0.6666666666666666,0,i505,19.557640501633543,18
RIBLET PRODUCTS CORP,riblet products,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,p603,15.541262462362212,14
RICHARDSON ELECTRONICS LTD,richardson electronics,10.5,3.5,0,1,0,0.3333333333333333,3,0.0,1,e402,27.18217320478793,21
RIDGEWAY OIL EXPL & DEV INC,ridgeway oil expl dev,4.5,1.25,0,1,0,0.4444444444444444,3,0.25,0,r032,17.8145839062754,18
RIDGEWAY EXCO INC,ridgeway exco,6.0,2.0,0,1,0,0.5,2,0.5,1,r032,12.44795774236702,12
RIO VERDE ENERGY CORP,rio verde energy,4.666666666666667,2.3333333333333335,0,1,0,0.5,4,0.0,0,e506,7.872747302136782,14
Riverside Group Inc,riverside,9.0,3.0,0,1,0,0.4444444444444444,2,0.0,1,r010,10.381226038731048,9
ROANOKE ELECTRIC STEEL CORP,roanoke electric steel,6.666666666666667,2.3333333333333335,0,1,0,0.45,5,0.0,0,e402,19.807930366867684,20
ROANOKE GAS CO,roanoke gas,5.0,2.0,0,1,0,0.5,2,0.0,1,r050,9.493251679399863,10
Robbins & Myers Inc.,robbins myers,6.0,2.0,0,1,0,0.3333333333333333,2,0.0,1,r010,15.270473595404445,12
ROBERTS & PORTER INC,roberts porter,6.5,2.0,0,1,0,0.3076923076923077,4,0.0,1,r010,10.656083683265408,13
ROBERTSON CECO CORP,robertson ceco,6.5,2.5,0,1,0,0.3846153846153846,3,0.5,1,r010,18.55437612155209,13
PETRIE CORP,petrie,6.0,2.0,0,1,0,0.5,2,0.0,1,p036,3.1566102114735033,6
ROCKWELL MANUFACTURING CO,rockwell manufacturing,10.5,3.5,0,1,0,0.3333333333333333,2,0.0,1,m050,27.585064192484825,21
ROCKWELL INTERNATIONAL CORP,rockwell international,10.5,3.5,0,1,0,0.3809523809523809,3,0.0,1,i530,21.09653377595843,21
ROCKWELL INTERNATIONAL CORP NEW,rockwell international new,8.0,2.6666666666666665,0,1,0,0.375,4,0.0,0,i530,21.025364770580403,24
ROCKWELL AUTOMATION INC,rockwell automation,9.0,3.0,0,1,0,0.4444444444444444,3,0.0,1,a030,15.545896469072206,18
ROCKWOOD NATIONAL CORP,rockwood national,8.0,2.5,0,1,0,0.4375,4,0.0,1,r020,10.242676148015736,16
ROCKY MOUNTAIN UNDERGARMENT INC,rocky mountain undergarment,8.333333333333334,2.6666666666666665,0,1,0,0.4,4,0.0,0,u530,22.606375879587542,25
ROCKY MOUNTAIN MINERALS INC,rocky mountain minerals,7.0,2.3333333333333335,0,1,0,0.4285714285714285,3,0.0,0,m053,20.92996431537688,21
ROFFLER INDUSTRIES INC,roffler industries,8.5,2.5,0,1,0,0.3529411764705882,3,0.5,1,i530,21.52639427988264,17
Rogers Communications Inc,rogers communications,10.0,3.5,0,1,0,0.4,3,0.0,1,c050,24.19527527137813,20
RENAL CARE GROUP INC,renal care,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,r050,-1.054360234889446,9
Rogers Corp.,rogers,6.0,2.0,0,1,0,0.3333333333333333,2,0.0,1,r020,6.20834390929107,6
ROHM & HAAS CO,rohm haas,4.0,1.0,0,1,0,0.375,2,0.5,1,r050,10.03900523925624,8
Rollins Inc,rollins,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,r040,9.475093849604956,7
ROLLINS BROADCASTING INC,rollins broadcasting,9.5,2.5,0,1,0,0.3157894736842105,2,0.0,1,b603,26.736000832642524,19
ROPAK WEST INC,ropak west,4.5,1.5,0,1,0,0.3333333333333333,1,0.5,1,r010,6.561015364311739,9
ROPAK CORP,ropak,5.0,2.0,0,1,0,0.4,1,1.0,1,r010,5.934663810133736,5
Rhone Poulenc Rorer Inc,rhone poulenc rorer,5.666666666666667,1.6666666666666667,0,1,0,0.4117647058823529,4,0.3333333333333333,0,p040,19.196159967128672,17
WEBFINANCIAL CORP,webfinancial,12.0,4.0,0,0,1,0.4166666666666667,2,1.0,1,w010,23.31382366786779,12
SUREWEST COMMUNICATIONS,surewest communications,11.0,4.0,0,1,0,0.4090909090909091,3,0.5,1,c050,26.67711079393745,22
Ameriwood Industries International Corp,ameriwood industries international,10.666666666666666,4.0,1,0,0,0.46875,5,0.3333333333333333,0,i530,39.98122832240207,32
Tristar Corp,tristar,7.0,2.0,0,1,0,0.2857142857142857,2,1.0,1,t602,3.678166583994186,7
ROSS INDUSTRIES INC VA,ross industries va,5.333333333333333,1.6666666666666667,0,1,0,0.375,4,0.0,0,i530,9.816921704607902,16
ROSS STORES INC,ross stores,5.0,1.0,0,1,0,0.3,4,0.0,1,s306,1.0838642174956463,10
Rouse Properties Inc,rouse properties,7.5,2.0,0,1,0,0.4666666666666667,3,0.0,1,p601,12.564464152245776,15
ROUSE CO,rouse,5.0,1.0,0,1,0,0.6,1,0.0,1,r020,0.1694324875999742,5
ROTO ROOTER INC,roto rooter,5.0,2.0,0,1,0,0.5,4,0.0,1,r030,3.7218266972901417,10
RESOURCE ENGINEERING INC,resource engineering,9.5,3.0,0,1,0,0.4736842105263157,5,0.0,1,e520,26.63404216921392,19
ROWAN DRILLING CO,rowan drilling,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,d604,9.256627425699858,13
ROWAN COMPANIES INC,rowan companies,7.0,2.5,0,1,0,0.4285714285714285,2,0.0,1,c051,15.803592325456757,14
Royal Gold Inc,royal gold,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,r040,3.3833034811733533,9
Rubbermaid Inc,rubbermaid,10.0,3.0,0,1,0,0.4,2,0.0,1,r010,14.267583987575277,10
HARRIS TEETER SUPERMARKETS INC,harris teeter supermarkets,8.0,2.6666666666666665,0,1,0,0.375,5,0.0,0,s010,24.606436136154542,24
RUSTY PELICAN RESTAURANTS INC,rusty pelican restaurants,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,3,0.0,0,r023,23.31843443057707,23
UNITED STATES RUBBER CO,united states rubber,6.0,2.0,0,1,0,0.3888888888888889,3,0.0,0,u503,5.964115199289624,18
UNIROYAL INC,uniroyal,8.0,4.0,0,1,0,0.625,1,0.0,1,u506,10.718538742251418,8
RYDER SYSTEMS INC,ryder systems,6.0,2.0,0,1,0,0.3333333333333333,3,0.0,1,s023,18.86999825180369,12
Ryland Group Inc,ryland,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,r040,9.44351090358368,6
RYERSON & HAYNES INC,ryerson haynes,6.5,1.5,0,1,0,0.4615384615384615,2,0.5,1,r062,19.658584088070455,13
RYKOFF SEXTON INC,rykoff sexton,6.0,2.0,0,1,0,0.3333333333333333,2,0.5,1,r020,19.621711677951552,12
PROVECTUS BIOPHARMACEUTICALS INC,provectus biopharmaceuticals,13.5,4.5,0,1,0,0.4074074074074074,3,1.0,1,b010,43.20091398818702,27
